zipcode,city,state,metro,county,month,1_br_total,2_br_total,3_br_total,4_br_total,5+_br_total,1_br_psqft,2_br_psqft,3_br_psqft,4_br_psqft,5+_br_psqft,avg_house_size
22201,Arlington,VA,Washington,Arlington,5,395000,639950,,,,549.2424242,539.6902569,,,,952.4725818
22201,Arlington,VA,Washington,Arlington,6,395000,639000,,,,540.0021418,539.191746,,,,958.2928713
22201,Arlington,VA,Washington,Arlington,7,395000,629950,,,,536.8826485,537.749004,,,,953.5930286
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,1,195000,359000,795000,,,257.7062041,273.9742438,347.2549194,448.7314099,,1452.134059
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,2,189700,364900,819000,,,259.6006144,277.5595831,363.6731392,407.3076923,,1432.477598
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,3,189900,367450,780000,,,256.8371212,274.9663073,340.4150198,407.1038251,,1455.681801
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,4,189900,379450,780000,,,254.6054117,284.7440476,347.2549194,411.4880752,,1441.5496
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,5,199450,375000,749450,,,259.4830802,284.9821429,341.7588204,413.2231405,,1425.812071
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,6,199995,380000,799000,,,259.3689698,287.6506024,343.0753109,407.1038251,,1473.688273
33308,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,7,200000,379450,812200,,,259.8920863,289.3421053,358.4447145,407.1038251,,1448.957962
33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,1,99000,235000,339000,,,156.25,199.3020937,207.8081338,,,1148.009009
33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,2,99000,234949.5,327000,,,156.5697476,201.4504432,203.4664466,,,1135.246657
33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,3,99000,237950,317450,,,156.8894952,203.3113611,201.1796641,,,1126.444184
33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,4,98500,239000,334000,,,155.5759804,204.0951123,199.3333333,,,1159.913031
33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,5,99000,240000,325950,,,154.9019608,204.4753086,209.5188826,,,1122.85227
33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,6,107500,245000,329900,,,166.5829146,214.0053524,211.7692908,,,1115.994282
33020,Hollywood,FL,Miami-Fort Lauderdale,Broward,7,102400,249949.5,329950,,,167.3366834,210.4561404,212.1055354,,,1118.396496
33322,Sunrise,FL,Miami-Fort Lauderdale,Broward,1,49450,89000,274500,,,73.73739919,92.33031674,173.0279898,,,1073.667332
33322,Sunrise,FL,Miami-Fort Lauderdale,Broward,2,47450,89977,275000,,,70.15625,93.17717506,168.0381511,,,1092.845169
33322,Sunrise,FL,Miami-Fort Lauderdale,Broward,3,49338.5,94900,289700,,,70.3125,94.81911769,171.7980296,,,1129.612855
33322,Sunrise,FL,Miami-Fort Lauderdale,Broward,4,48125,94950,289350,,,70.3125,94.36421275,169.4461973,,,1132.75795
33322,Sunrise,FL,Miami-Fort Lauderdale,Broward,5,48999,95000,299000,,,73.58202078,94.47995564,171.2611607,,,1139.095285
33322,Sunrise,FL,Miami-Fort Lauderdale,Broward,6,50950,99000,298000,,,72.96983759,99.16666667,174.8906933,,,1133.491487
33322,Sunrise,FL,Miami-Fort Lauderdale,Broward,7,49449.5,94250,294750,,,71.70266667,96.3190184,175.5654511,,,1115.675589
33178,Doral,FL,Miami-Fort Lauderdale,Miami-Dade,1,199950,260000,375000,545000,896900,253.9007092,216.8141593,216.2546354,219.8549411,245.740498,1969.891081
33178,Doral,FL,Miami-Fort Lauderdale,Miami-Dade,2,200000,259900,371750,549500,899900,246.0985816,218.8410209,215.445093,220,261.8271749,1932.105499
33178,Doral,FL,Miami-Fort Lauderdale,Miami-Dade,3,200000,250000,370000,545000,915000,248.2255319,223.2809815,215.4101077,219.8549411,270.718232,1900.368672
33178,Doral,FL,Miami-Fort Lauderdale,Miami-Dade,4,199450,269573.5,369000,549450,907450,234.0425532,221.6981132,215.4101077,221.0526316,256.6655959,1960.459384
33178,Doral,FL,Miami-Fort Lauderdale,Miami-Dade,5,200000,275000,365495,545000,899450,242.5578831,227.0515387,220.1830544,220.9243614,252.4834437,1945.000678
33178,Doral,FL,Miami-Fort Lauderdale,Miami-Dade,6,200000,268777,365000,545000,899000,244.1430333,226.4150943,220.1922195,221.1006362,254.5745198,1932.05126
33178,Doral,FL,Miami-Fort Lauderdale,Miami-Dade,7,200000,266500,365000,550000,899000,248.2269504,226.4150943,217.5542892,222.7134529,262.3306233,1911.402445
33062,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,1,216000,364699.5,899000,,,278.584392,301.5661253,380.2738337,,,1449.595364
33062,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,2,222000,375000,924950,,,274.2682927,306.1349693,377.8488372,,,1494.104306
33062,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,3,210000,365000,904000,,,272.8070175,301.5944784,374.798582,,,1463.990482
33062,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,4,205000,369000,923950,,,271.6529923,302.1885522,379.4219477,,,1470.294277
33062,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,5,199899,377949.5,906000,,,265.5003745,309.1511628,367.6250835,,,1479.973658
33062,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,6,199699.5,375000,889000,,,263.2105907,306.1875843,371.2228204,,,1459.411233
33062,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,7,195000,375000,970000,,,265.7480315,304.5454545,405.7529611,,,1451.912747
29910,Bluffton,SC,Hilton Head Island,Beaufort,1,411000,393990,399000,419900,,157.9861111,167.6800977,158.1020036,141.5247364,,2610.451729
29910,Bluffton,SC,Hilton Head Island,Beaufort,2,399950,377204.5,380746,361400,,158.6687307,167.726547,157.4020359,140.2692808,,2441.24958
29910,Bluffton,SC,Hilton Head Island,Beaufort,3,399250,349450,369000,364900,,158.3939709,168.8962321,156.6534239,141.9954904,,2378.738419
29910,Bluffton,SC,Hilton Head Island,Beaufort,4,399500,339900,365445,409400,,161.1415393,167.7729962,160.1794348,143.241684,,2411.179489
29910,Bluffton,SC,Hilton Head Island,Beaufort,5,379900,341895,362000,399450,,160.7470912,164.6092436,156.407065,146.7387242,,2369.252076
29910,Bluffton,SC,Hilton Head Island,Beaufort,6,394000,344445,369450,424990,,166.9092466,164.6092436,157.4020359,147.976439,,2418.062672
29910,Bluffton,SC,Hilton Head Island,Beaufort,7,376950,305307.5,361370,424490,,163.6284779,162.706659,156.6,148.8403282,,2334.926198
75219,Dallas,TX,Dallas-Fort Worth,Dallas,1,199900,399450,692500,,,242.7184466,246.7353386,272.1774194,,,1662.275159
75219,Dallas,TX,Dallas-Fort Worth,Dallas,2,199900,399000,692500,,,244.8368958,250.8375209,254.3478261,,,1709.927534
75219,Dallas,TX,Dallas-Fort Worth,Dallas,3,207950,392500,637000,,,256.3819266,252.9460845,245.8593221,,,1651.240409
75219,Dallas,TX,Dallas-Fort Worth,Dallas,4,219900,359000,664000,,,269.541779,245.4824412,251.9046449,,,1638.057813
75219,Dallas,TX,Dallas-Fort Worth,Dallas,5,215000,359950,672250,,,269.1729323,247.8159293,254.0056011,,,1632.609185
75219,Dallas,TX,Dallas-Fort Worth,Dallas,6,222000,339000,659000,,,270.1498145,243.7943147,256.1065574,,,1595.143461
75219,Dallas,TX,Dallas-Fort Worth,Dallas,7,224500,349700,657000,,,270.625,243.1330293,250.0063765,,,1631.933809
19103,Philadelphia,PA,Philadelphia,Philadelphia,1,375000,625000,,,,472.5897921,471.8564845,,,,1059.027642
19103,Philadelphia,PA,Philadelphia,Philadelphia,2,369000,627000,,,,458.601173,471.9387755,,,,1066.591435
19103,Philadelphia,PA,Philadelphia,Philadelphia,3,364000,609450,,,,450.1082919,469.926607,,,,1052.799462
19103,Philadelphia,PA,Philadelphia,Philadelphia,4,355000,658850,,,,452.4964681,475.7614213,,,,1084.684633
19103,Philadelphia,PA,Philadelphia,Philadelphia,5,345500,679900,,,,452.4964681,494.4275973,,,,1069.333689
19103,Philadelphia,PA,Philadelphia,Philadelphia,6,349900,665000,,,,482.9463839,492.7637131,,,,1037.021129
19103,Philadelphia,PA,Philadelphia,Philadelphia,7,339000,671350,,,,480.8793175,493.3333333,,,,1032.901586
33442,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,1,52500,124500,296500,,,80.03412969,124.754878,172.4191368,,,1124.524607
33442,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,2,50000,124900,299499.5,,,76.76923077,125.6227824,172.3611134,,,1127.725677
33442,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,3,52500,124900,319950,,,78.95480226,128.9,173.4732278,,,1159.427467
33442,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,4,50500,129900,319950,,,76.76923077,132.1464903,172.8404067,,,1163.981757
33442,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,5,51900,139000,319900,,,76.38888889,138.1053512,170.3038674,,,1188.101112
33442,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,6,52950,149808,315000,,,77.54237288,142.6742857,172.8254997,,,1185.16672
33442,Deerfield Beach,FL,Miami-Fort Lauderdale,Broward,7,52950,149000,306950,,,76.92307692,142.1597633,177.2851296,,,1155.952745
33415,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,1,64900,119900,209900,,,94.77124183,112.1076233,134.9079755,,,1103.396765
33415,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,2,64900,119000,215000,,,94.77124183,111.8421053,140.3540904,,,1093.548942
33415,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,3,59950,123700,214900,,,94.05769884,112.372493,140.9615385,,,1087.569086
33415,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,4,59900,124900,214768.5,,,93.21862447,116.1151961,144.108483,,,1069.518855
33415,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,5,59900,128000,217999,,,92.97385621,116.3602941,147.6648352,,,1073.536079
33415,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,6,59950,124950,225000,,,94.99499499,115.5620551,151.3564669,,,1066.293347
33415,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,7,60000,126802.5,209000,,,94.99499499,120.93888,145.5036368,,,1038.828866
33180,Aventura,FL,Miami-Fort Lauderdale,Miami-Dade,1,245000,385000,674500,1270000,,265.9074364,288.0895181,351.7364203,427.2634791,,1786.949325
33180,Aventura,FL,Miami-Fort Lauderdale,Miami-Dade,2,238949.5,387500,672000,1277500,,263.4786939,288.4683099,347.7893042,426.0460347,,1795.227737
33180,Aventura,FL,Miami-Fort Lauderdale,Miami-Dade,3,238499.5,380000,669000,1380000,,264.7924352,286.0751449,344.9188513,473.9625712,,1770.058723
33180,Aventura,FL,Miami-Fort Lauderdale,Miami-Dade,4,235000,380000,660000,1360000,,257.4844834,285.7142857,347.0717127,452.8641991,,1786.852107
33180,Aventura,FL,Miami-Fort Lauderdale,Miami-Dade,5,229000,379500,650000,1370000,,256.1904762,286.4157119,340.9090909,458.7155963,,1778.032495
33180,Aventura,FL,Miami-Fort Lauderdale,Miami-Dade,6,230000,387500,654950,1389450,,258.4664249,287.7390881,344.6920052,465.3955864,,1780.549258
33180,Aventura,FL,Miami-Fort Lauderdale,Miami-Dade,7,230000,380000,659950,1350000,,259.6618357,285.6618418,340.9090909,448.5855411,,1790.331101
96822,Honolulu,HI,Urban Honolulu,Honolulu,1,318500,498000,,,,580.370529,569.1057993,,,,711.9221592
96822,Honolulu,HI,Urban Honolulu,Honolulu,2,314500,499000,,,,590.9090909,569.9333968,,,,703.8858354
96822,Honolulu,HI,Urban Honolulu,Honolulu,3,319000,445000,,,,586.2068966,549.8281787,,,,676.7601103
96822,Honolulu,HI,Urban Honolulu,Honolulu,4,299500,455000,,,,576.461039,555.5555556,,,,669.2747113
96822,Honolulu,HI,Urban Honolulu,Honolulu,5,325000,450000,,,,575.1759922,565.8198614,,,,680.1752843
96822,Honolulu,HI,Urban Honolulu,Honolulu,6,324500,455000,,,,592.9282522,583.2268319,,,,663.7130941
96822,Honolulu,HI,Urban Honolulu,Honolulu,7,335000,435000,,,,623.7816764,585.5669412,,,,639.9583405
71111,Bossier City,LA,Shreveport,Bossier,1,83000,215000,318000,417450,,79.91864207,115.5268022,136.5853659,149.2025036,,2006.421443
71111,Bossier City,LA,Shreveport,Bossier,2,79900,219900,312450,415000,,75.74750831,117.3062998,136.2507565,149.1939199,,2001.053194
71111,Bossier City,LA,Shreveport,Bossier,3,79999.5,219900,317200,386957.5,,78.10800311,117.5126031,137.6033056,148.6606547,,1950.910164
71111,Bossier City,LA,Shreveport,Bossier,4,79999,224900,324900,386105,,79.29292929,120.028461,136.7639264,147.7428181,,1967.903035
71111,Bossier City,LA,Shreveport,Bossier,5,85500,228000,328900,386105,,78.68686869,121.862524,138.0514454,144.0814758,,2004.939949
71111,Bossier City,LA,Shreveport,Bossier,6,86250,228500,329900,414000,,84.98389783,122.0277727,135.8080244,145.1765821,,2042.071637
71111,Bossier City,LA,Shreveport,Bossier,7,84950,229450,329900,405000,,83.35526316,123.1820505,135.6520336,141.6212373,,2043.380063
10022,New York,NY,New York,New York,1,849000,1637000,3884995,,,,,2232.758621,,,1739.997761
10022,New York,NY,New York,New York,2,927000,1800000,3659995,,,,,2174.603175,,,1683.063394
10022,New York,NY,New York,New York,3,979375,1749500,3349000,,,,,1875.669882,,,1785.495429
10022,New York,NY,New York,New York,4,1045000,1925000,2988000,,,,,1547.104581,,,1931.349721
10022,New York,NY,New York,New York,5,1157000,1895000,3295000,,,,,1589.722011,,,2072.689424
10022,New York,NY,New York,New York,6,1169000,1795000,2997500,,,,,1576.023392,,,1901.938776
10022,New York,NY,New York,New York,7,1095000,1750495,3295000,,,,,1603.420631,,,2054.981667
30309,Atlanta,GA,Atlanta,Fulton,1,225000,,1112000,,,276.5541145,355.2675585,454.4154755,,,1630.341874
30309,Atlanta,GA,Atlanta,Fulton,2,236900,,1110000,,,287.84,350.3444453,474.8050294,,,1580.414186
30309,Atlanta,GA,Atlanta,Fulton,3,239900,,1095000,,,291.7576314,345.0148075,466.7812142,,,1584.055301
30309,Atlanta,GA,Atlanta,Fulton,4,240000,,1075000,,,299.7772916,340.7247161,404.9826188,,,1727.514619
30309,Atlanta,GA,Atlanta,Fulton,5,255750,,1099000,,,297.246696,325.545274,433.7670206,,,1697.007301
30309,Atlanta,GA,Atlanta,Fulton,6,249000,,1149000,,,297.9613948,326.3277837,463.5765073,,,1657.117005
30309,Atlanta,GA,Atlanta,Fulton,7,245000,,1099000,,,294.3951662,312.1471343,435.5869492,,,1677.623592
11222,New York,NY,New York,Kings,1,849000,1400000,,,,,1270.34678,,,,1102.061281
11222,New York,NY,New York,Kings,2,795000,1462500,,,,,1310.587828,,,,1115.911478
11222,New York,NY,New York,Kings,3,795000,1495000,,,,,1308.574686,,,,1142.464405
11222,New York,NY,New York,Kings,4,793000,1550000,,,,,1308.574686,,,,1184.494868
11222,New York,NY,New York,Kings,5,780000,1362500,,,,,1221.303949,,,,1115.610902
11222,New York,NY,New York,Kings,6,775000,1387500,,,,,1146.38448,,,,1210.326923
11222,New York,NY,New York,Kings,7,750000,1400000,,,,,1149.382716,,,,1218.045113
53202,Milwaukee,WI,Milwaukee,Milwaukee,1,188000,269900,,,,201.4226135,209.6603278,,,,1110.34063
53202,Milwaukee,WI,Milwaukee,Milwaukee,2,189450,284450,,,,203.4615385,211.8832523,,,,1136.8094
53202,Milwaukee,WI,Milwaukee,Milwaukee,3,187000,295950,,,,210.6425703,222.3175966,,,,1109.48172
53202,Milwaukee,WI,Milwaukee,Milwaukee,4,182450,309000,,,,210.8385265,224.3877551,,,,1121.217335
53202,Milwaukee,WI,Milwaukee,Milwaukee,5,179900,337000,,,,210.6425703,244.0693431,,,,1117.404262
53202,Milwaukee,WI,Milwaukee,Milwaukee,6,199900,311950,,,,221.2684729,214.8042025,,,,1177.840087
53202,Milwaukee,WI,Milwaukee,Milwaukee,7,199900,279950,,,,218.5714286,206.2698413,,,,1135.888967
33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,1,93000,133000,360000,498000,,106.0606061,115.4589372,207.4115044,210.3569851,,1532.966495
33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,2,96000,135000,360000,498500,,111.003861,118.503861,205.9011633,212.1887712,,1525.443261
33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,3,98250,139900,351750,499000,,109.7819557,117.8707224,205.7873879,211.1454332,,1538.609445
33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,4,95000,139931,351750,497500,,109.0146751,121.9512195,200.1704596,208.3441982,,1541.001069
33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,5,95000,139900,320000,495000,,109.213744,121.940522,196.244874,202.3841655,,1523.398472
33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,6,99250,139900,325495,472450,,112.4473812,121.9298246,196.2293388,202.2716512,,1506.121129
33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,7,99700,140000,315000,469800,,115.084424,120.5598456,194.3547908,202.3841655,,1492.411169
33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1,162250,199500,,,,244.326076,213.1313717,,,,800.0569816
33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2,169500,199999.5,,,,248.1751825,210.531544,,,,816.4796638
33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3,175000,195900,,,,258.8757396,206.8965517,,,,811.425
33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4,169950,197350,,,,251.8248175,207.4112735,,,,813.1825529
33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5,172450,205000,,,,255.4744526,211.1688243,,,,822.9029054
33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6,170000,213950,,,,251.0948905,213.3794694,,,,839.8543338
33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7,169250,207000,,,,247.7372263,216.553016,,,,819.5347883
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1,89900,,330000,399500,,120.2723147,188.0349705,218.3452376,,,1129.419209
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2,89200,,339000,415000,,120.2723147,191.4197825,223.1779383,,,1130.308829
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3,89950,,346582,462500,,120.2723147,194.0240655,226.0458839,,,1140.561774
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4,97777,,345999,464500,,123.085901,201.2011027,225,,,1166.076756
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5,97888.5,,342000,442000,,122.1576227,195.2122992,220.5882353,,,1175.864722
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6,99450,,338500,425000,,123.1608006,192.7322907,216.8663594,,,1184.175026
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7,107500,,340000,399000,,135.6515229,217.1844629,232.555516,,,1127.244123
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,1,125000,175000,409900,,,158.8280702,167.1612265,222.5411405,,,1225.271549
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,2,124900,179000,409950,,,151.9171744,176.0758808,225.021555,,,1220.197049
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,3,119700,181250,399950,,,148.0996641,179.1530945,222.7344558,,,1205.193341
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,4,125000,188900,414990,,,159.8666667,186.4919355,232.2800496,,,1193.802467
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,5,119500,195000,386450,,,155.1706897,191.3877551,222.7344558,,,1174.673102
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,6,119250,199250,354900,,,148.6656201,196.2651163,221.1434165,,,1140.72834
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,7,115000,199450,369900,,,147.2631579,191.755102,222.0050384,,,1162.407373
11101,New York,NY,New York,Queens,1,825000,1250000,,,,1143.74034,1270.337922,,,,852.6538577
11101,New York,NY,New York,Queens,2,825000,1250500,,,,1180.866966,1276.595745,,,,839.0987869
11101,New York,NY,New York,Queens,3,825000,1260000,,,,1191.637956,1277.832756,,,,839.1844515
11101,New York,NY,New York,Queens,4,805000,1251000,,,,1211.324387,1280.947255,,,,820.5914392
11101,New York,NY,New York,Queens,5,825000,1295000,,,,1225.640167,1304.548828,,,,832.8989931
11101,New York,NY,New York,Queens,6,835000,1355000,,,,1253.521127,1317.403999,,,,847.3307696
11101,New York,NY,New York,Queens,7,857990,1355000,,,,1287.537538,1320.010449,,,,846.4437985
33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1,59949.5,118500,375000,699900,1052950,81.54269972,113.0099228,180.506993,219.312256,217.3284503,2379.512953
33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,2,59900,117500,379000,662500,1099000,78.51239669,113.2491506,180.506993,216.0126297,224.6954167,2371.625933
