zipcode,city,state,metro,county,month,1_br_total,2_br_total,3_br_total,4_br_total,5+_br_total,1_br_psqft,2_br_psqft,3_br_psqft,4_br_psqft,5+_br_psqft,avg_house_size
11206,New York,NY,New York,Kings,7,2295,2700,3046,3999.5,,,,,,,
60613,Chicago,IL,Chicago,Cook,1,1325,1750,2450,2745,,2,1.737323492,1.578947368,1.529411765,,1254.067733
60613,Chicago,IL,Chicago,Cook,2,1350,1800,2400,2995,,2,1.841666667,1.6,1.6,,1256.062641
60613,Chicago,IL,Chicago,Cook,3,1350,1850,2400,3000,,1.933333333,1.8,1.6,1.59375,,1277.101645
60613,Chicago,IL,Chicago,Cook,4,1357.5,1850,2400,3100,,2,1.8,1.652777778,1.627291667,,1265.908595
60613,Chicago,IL,Chicago,Cook,5,1380,1850,2495,3055,,2.023443223,1.823708207,1.726136364,1.559895833,,1275.077797
60613,Chicago,IL,Chicago,Cook,6,1350,1850,2495,3055,,2.027740459,1.863636364,1.774074074,1.541666667,,1261.609414
60613,Chicago,IL,Chicago,Cook,7,1350,1850,2447.5,3000,,2.012664167,1.822857143,1.75,1.48,,1277.810369
30044,Lawrenceville,GA,Atlanta,Gwinnett,1,960,1115,1350,1586,,1.166666667,1.012578616,0.764102564,0.680933852,,1504.984755
30044,Lawrenceville,GA,Atlanta,Gwinnett,2,950,1106,1360,1550,,1.192857143,1.007052977,0.798397041,0.715282366,,1441.262686
30044,Lawrenceville,GA,Atlanta,Gwinnett,3,975,1168.5,1375,1550,,1.128895114,0.994317275,0.827116212,0.720697269,,1462.987991
30044,Lawrenceville,GA,Atlanta,Gwinnett,4,994,1177,1400,1650,,1.151416122,0.966981132,0.849953323,0.707031592,,1515.331204
30044,Lawrenceville,GA,Atlanta,Gwinnett,5,988.5,1156.5,1419.5,1600,,1.190631808,0.981525157,0.868530637,0.701094391,,1481.253914
30044,Lawrenceville,GA,Atlanta,Gwinnett,6,975,1175,1400,1600,,1.204248366,1.010220126,0.855247286,0.699297196,,1474.427852
30044,Lawrenceville,GA,Atlanta,Gwinnett,7,969,1215,1425,1647.5,,1.227167756,1.035856574,0.854935241,0.701445877,,1494.519592
77036,Houston,TX,Houston,Harris,1,617.5,837,1350,,,0.864978944,0.793077337,0.875,,,1104.043308
77036,Houston,TX,Houston,Harris,2,667.5,850,1300,,,0.931062945,0.794145142,0.827175698,,,1119.622914
77036,Houston,TX,Houston,Harris,3,702,895,1300,,,0.937436661,0.800382997,0.780959272,,,1177.228237
77036,Houston,TX,Houston,Harris,4,680,868,1280,,,0.943526171,0.795947902,0.85995086,,,1099.893836
77036,Houston,TX,Houston,Harris,5,700,846.5,1277.5,,,0.96139325,0.793975904,0.912430196,,,1064.790109
77036,Houston,TX,Houston,Harris,6,700,850,1450,,,0.981767181,0.821355236,0.904860393,,,1116.777381
77036,Houston,TX,Houston,Harris,7,687.5,857,1550,,,0.955415563,0.848010437,0.871934605,,,1169.279728
10463,New York,NY,New York,Bronx,1,1700,2487,,,,2.456140351,2.25,,,,898.7380952
10463,New York,NY,New York,Bronx,2,1700,2350,,,,2.642857143,2.255,,,,842.6859232
10463,New York,NY,New York,Bronx,3,1800,2372.5,,,,2.898550725,2.26,,,,835.3893805
10463,New York,NY,New York,Bronx,4,1837,2400,,,,2.907608696,2.3125,,,,834.814246
10463,New York,NY,New York,Bronx,5,1812.5,2400,,,,2.883515424,2.298,,,,836.4797218
10463,New York,NY,New York,Bronx,6,1775,2350,,,,2.895290786,2.255,,,,827.5965518
10463,New York,NY,New York,Bronx,7,1795,2339,,,,2.8125,2.25,,,,838.8888889
11230,New York,NY,New York,Kings,1,1625,2177.5,,,,,,,,,
11230,New York,NY,New York,Kings,2,1600,2167,,,,,,,,,
11230,New York,NY,New York,Kings,3,1612.5,2167,,,,,,,,,
11230,New York,NY,New York,Kings,4,1600,2150,,,,,,,,,
11230,New York,NY,New York,Kings,5,1600,2100,,,,,,,,,
11230,New York,NY,New York,Kings,6,1625,2000,,,,,,,,,
11230,New York,NY,New York,Kings,7,1600,2025,,,,,,,,,
60629,Chicago,IL,Chicago,Cook,1,750,900,1150,,,,,,,,
60629,Chicago,IL,Chicago,Cook,2,775,900,1200,,,,,,,,
60629,Chicago,IL,Chicago,Cook,3,775,950,1250,,,,,,,,
60629,Chicago,IL,Chicago,Cook,4,795,950,1200,,,,,,,,
60629,Chicago,IL,Chicago,Cook,5,795,925,1250,,,,,,,,
60629,Chicago,IL,Chicago,Cook,6,795,900,1200,,,,,,,,
60629,Chicago,IL,Chicago,Cook,7,795,925,1150,,,,,,,,
11209,New York,NY,New York,Kings,1,1650,2072.5,2500,,,2.276190476,2.342857143,,,,804.749528
11209,New York,NY,New York,Kings,2,1649,2025,2400,,,2.265467328,2.33125,,,,798.2589231
11209,New York,NY,New York,Kings,3,1650,2100,2500,,,2.25,2.272727273,,,,828.6666667
11209,New York,NY,New York,Kings,4,1675,2095,2500,,,2.248322148,2.272727273,,,,833.4
11209,New York,NY,New York,Kings,5,1650,2095,2500,,,2.355042017,2.23880597,,,,818.1955546
11209,New York,NY,New York,Kings,6,1675,2095,2450,,,2.275641026,2.247747748,,,,834.0502131
11209,New York,NY,New York,Kings,7,1650,2000,2500,,,2.28125,2.19125,,,,818.0043604
60625,Chicago,IL,Chicago,Cook,1,1200,1465,1750,,,1.816517857,1.55,1.35,,,967.3540526
60625,Chicago,IL,Chicago,Cook,2,1170,1450,1800,,,1.8125,1.540909091,1.430952381,,,948.1412285
60625,Chicago,IL,Chicago,Cook,3,1250,1475,1800,,,1.611476608,1.510989011,1.4,,,1012.5274
60625,Chicago,IL,Chicago,Cook,4,1250,1450,1800,,,1.593333333,1.495,1.378333333,,,1020.114508
60625,Chicago,IL,Chicago,Cook,5,1250,1450,1800,,,1.630803571,1.5,1.345032841,,,1023.805749
60625,Chicago,IL,Chicago,Cook,6,1250,1475,1800,,,1.648351648,1.563188326,1.36,,,1008.482356
60625,Chicago,IL,Chicago,Cook,7,1250,1425,1800,,,1.56125,1.5,1.36,,,1024.723308
75034,Frisco,TX,Dallas-Fort Worth,Collin,1,1195,1659,2000,2950,,1.474808947,1.352848101,1.085832893,0.911456356,,1778.764674
75034,Frisco,TX,Dallas-Fort Worth,Collin,2,1157.5,1692.5,2010.5,2925,,1.496767241,1.391705108,1.073869267,0.896493213,,1781.095541
75034,Frisco,TX,Dallas-Fort Worth,Collin,3,1170,1592.5,1995,2900,,1.446374622,1.296899031,1.078425509,0.88099756,,1794.622585
75034,Frisco,TX,Dallas-Fort Worth,Collin,4,1195,1575,1900,2650,,1.474560042,1.296306609,1.089108911,0.866734646,,1706.849874
75034,Frisco,TX,Dallas-Fort Worth,Collin,5,1215,1561.5,1931,2850,,1.495967742,1.295488051,1.112185687,0.866089274,,1761.098813
75034,Frisco,TX,Dallas-Fort Worth,Collin,6,1170,1585,1931,2950,,1.446969697,1.315323295,1.129032258,0.86541858,,1783.170678
75034,Frisco,TX,Dallas-Fort Worth,Collin,7,1154,1595,1972.5,2950,,1.43677662,1.311396469,1.096774194,0.866089274,,1806.004691
11212,New York,NY,New York,Kings,1,1562.5,1800,,,,,,,,,
11212,New York,NY,New York,Kings,2,1599.5,1800,,,,,,,,,
11212,New York,NY,New York,Kings,3,1512.5,1912.5,,,,,,,,,
11212,New York,NY,New York,Kings,4,1500,1800,,,,,,,,,
11212,New York,NY,New York,Kings,5,1650,1800,,,,,,,,,
11212,New York,NY,New York,Kings,6,1600,1750,,,,,,,,,
11212,New York,NY,New York,Kings,7,1595,1850,,,,,,,,,
75287,Dallas,TX,Dallas-Fort Worth,Dallas,1,868,1147,1488,,,1.325863755,1.162509378,1.0776218,,,1007.381555
75287,Dallas,TX,Dallas-Fort Worth,Dallas,2,895.5,1135,1493.5,,,1.339678765,1.157872391,1.077255198,,,1011.694628
75287,Dallas,TX,Dallas-Fort Worth,Dallas,3,923.5,1160,1592.5,,,1.342525399,1.190659409,1.073643411,,,1048.466637
75287,Dallas,TX,Dallas-Fort Worth,Dallas,4,920,1179,1520,,,1.342857143,1.206896552,1.084296397,,,1021.274273
75287,Dallas,TX,Dallas-Fort Worth,Dallas,5,943,1201,1675,,,1.366960153,1.206026059,1.123038811,,,1059.057791
75287,Dallas,TX,Dallas-Fort Worth,Dallas,6,934.5,1235,1660,,,1.378571429,1.213692946,1.153846154,,,1044.69929
75287,Dallas,TX,Dallas-Fort Worth,Dallas,7,912.5,1217,1682.5,,,1.354679803,1.195954187,1.122344886,,,1063.427328
28277,Charlotte,NC,Charlotte,Mecklenburg,1,1220.5,1330,1650,2100,,1.565632458,1.115612648,0.9643289,0.829125328,,1553.887825
28277,Charlotte,NC,Charlotte,Mecklenburg,2,1228,1457,1695,2095,,1.583674028,1.236917468,0.992818857,0.830000958,,1546.173469
28277,Charlotte,NC,Charlotte,Mecklenburg,3,1232,1449,1750,2047.5,,1.583638584,1.265780731,1.029548989,0.798675268,,1546.524216
28277,Charlotte,NC,Charlotte,Mecklenburg,4,1232,1449,1750,2100,,1.583864263,1.258181818,1.052785924,0.828834762,,1531.360016
28277,Charlotte,NC,Charlotte,Mecklenburg,5,1252,1524,1825,2195,,1.611041405,1.316698656,1.086078253,0.839426763,,1557.453686
28277,Charlotte,NC,Charlotte,Mecklenburg,6,1285,1690,1850,2100,,1.688829787,1.456270627,1.158827539,0.810401291,,1527.282614
28277,Charlotte,NC,Charlotte,Mecklenburg,7,1322,1639.5,1775,2100,,1.722074468,1.420664207,1.086956522,0.82039745,,1528.612836
10024,New York,NY,New York,New York,1,2900,4250,7322.5,,,4.583333333,,5.250800859,,,1013.638223
10024,New York,NY,New York,New York,2,2900,4300,7450,,,4.620192308,,5.272727273,,,1020.305268
10024,New York,NY,New York,New York,3,2996.5,4300,7097.5,,,4.659318637,,5.2663076,,,995.4191254
10024,New York,NY,New York,New York,4,2950,4300,7384,,,4.630681818,,5.235294118,,,1023.741091
10024,New York,NY,New York,New York,5,2915,4195,7500,,,4.716233766,,5.233031674,,,1025.64078
10024,New York,NY,New York,New York,6,2900,3900,7500,,,4.628985226,,5.151388889,,,1041.202619
10024,New York,NY,New York,New York,7,2900,4000,7500,,,4.666666667,,4.972916667,,,1064.798911
85032,Phoenix,AZ,Phoenix,Maricopa,1,820,,,,,1.169544741,0.941176471,,,,701.1275168
85032,Phoenix,AZ,Phoenix,Maricopa,2,884,,,,,1.294973545,0.948679621,,,,682.639428
85032,Phoenix,AZ,Phoenix,Maricopa,3,884,,,,,1.240875912,1.035007974,,,,712.4
85032,Phoenix,AZ,Phoenix,Maricopa,4,902.5,,,,,1.269777626,1.102874457,,,,710.7543727
85032,Phoenix,AZ,Phoenix,Maricopa,5,1035,,,,,1.364317841,1.077090508,,,,758.6208791
85032,Phoenix,AZ,Phoenix,Maricopa,6,1053,,,,,1.278538344,1.120086442,,,,823.5967302
85032,Phoenix,AZ,Phoenix,Maricopa,7,1055,,,,,1.405797101,1.166571924,,,,750.4639175
7030,Hoboken,NJ,New York,Hudson,1,2395,2875,3600,,,3.511705686,3.013392857,2.95,,,952.139273
7030,Hoboken,NJ,New York,Hudson,2,2350,2900,3200,,,3.571428571,3,2.885294118,,,911.2463473
7030,Hoboken,NJ,New York,Hudson,3,2300,2900,3400,,,3.511705686,3.066666667,2.863636364,,,929.3020474
7030,Hoboken,NJ,New York,Hudson,4,2300,2950,3450,,,3.518310445,3.125,2.909090909,,,927.8867898
7030,Hoboken,NJ,New York,Hudson,5,2300,3000,3425,,,3.541114058,3.164166667,3.07027615,,,904.3882929
7030,Hoboken,NJ,New York,Hudson,6,2300,3000,3600,,,3.594868465,3.182846371,3.088461538,,,915.9941104
7030,Hoboken,NJ,New York,Hudson,7,2300,3095,3809,,,3.574978699,3.204413951,3.15,,,939.4740214
11214,New York,NY,New York,Kings,1,1550,1799,2300,,,2.141516622,2.125,1.909090909,,,925.045419
11214,New York,NY,New York,Kings,2,1550,1800,2299,,,2.142857143,2.125,1.916666667,,,923.2901392
11214,New York,NY,New York,Kings,3,1600,1750,2150,,,2.153679654,2.0625,1.909090909,,,905.8632992
11214,New York,NY,New York,Kings,4,1600,1799,2150,,,2.174226461,2,1.909090909,,,920.5281269
11214,New York,NY,New York,Kings,5,1600,1800,2200,,,2.153846154,2,1.909090909,,,931.7460317
11214,New York,NY,New York,Kings,6,1600,1800,2200,,,2.142857143,2.0625,1.909090909,,,923.9249639
11214,New York,NY,New York,Kings,7,1575,1850,2125,,,2.172619048,2,1.909090909,,,921.008915
21234,Parkville,MD,Baltimore,Baltimore,1,1000,1155,,,,1.373626374,1.236291127,,,,831.1229839
21234,Parkville,MD,Baltimore,Baltimore,2,1000,1172.5,,,,1.366758242,1.246153846,,,,836.2766766
21234,Parkville,MD,Baltimore,Baltimore,3,1010,1227.5,,,,1.353021978,1.256410256,,,,861.7334766
21234,Parkville,MD,Baltimore,Baltimore,4,1010,1222.5,,,,1.35989011,1.271186441,,,,852.2035354
21234,Parkville,MD,Baltimore,Baltimore,5,1020,1175,,,,1.35989011,1.178781925,,,,873.4261364
21234,Parkville,MD,Baltimore,Baltimore,6,1022.5,1165,,,,1.363324176,1.18974359,,,,864.603812
21234,Parkville,MD,Baltimore,Baltimore,7,1035,1155,,,,1.373626374,1.169230769,,,,870.6544737
33160,Sunny Isles Beach,FL,Miami-Fort Lauderdale,Miami-Dade,1,1605,2700,5797.5,,,1.898660714,2.036441586,2.762239008,3.601452593,,1423.338546
33160,Sunny Isles Beach,FL,Miami-Fort Lauderdale,Miami-Dade,2,1600,2600,5700,,,1.903448276,1.987545034,2.736512901,3.305439331,,1410.556342
33160,Sunny Isles Beach,FL,Miami-Fort Lauderdale,Miami-Dade,3,1600,2690,6000,,,1.918115922,2.036441586,2.834245504,3.184713376,,1424.016325
33160,Sunny Isles Beach,FL,Miami-Fort Lauderdale,Miami-Dade,4,1640,2760,5995,,,1.93687231,2.091503268,2.813542368,3.236607143,,1432.372259
33160,Sunny Isles Beach,FL,Miami-Fort Lauderdale,Miami-Dade,5,1650,2800,5900,,,1.985815603,2.102272727,2.782329338,3.207331042,,1427.770046
33160,Sunny Isles Beach,FL,Miami-Fort Lauderdale,Miami-Dade,6,1650,2800,5800,,,1.990049751,2.088607595,2.753720988,3.365465923,,1425.324015
33160,Sunny Isles Beach,FL,Miami-Fort Lauderdale,Miami-Dade,7,1650,2925,5900,,,1.955521472,2.116402116,2.802690583,3.658827404,,1443.649069
77077,Houston,TX,Houston,Harris,1,1030,1331,1890,2650,,1.278879813,1.160418483,1.1244488,0.995068686,,1574.087152
77077,Houston,TX,Houston,Harris,2,1051.5,1355,1900,2700,,1.370537341,1.197752053,1.144578313,0.991452991,,1570.444771
77077,Houston,TX,Houston,Harris,3,1081,1355,1822.5,2800,,1.383136095,1.19425548,1.124446622,1.048720581,,1551.718132
77077,Houston,TX,Houston,Harris,4,1060,1356,1895,2750,,1.364221364,1.214666474,1.139689579,1.038925636,,1550.763622
77077,Houston,TX,Houston,Harris,5,1033.5,1370,1912.5,2712.5,,1.338407494,1.222865412,1.107913761,1.045178692,,1553.493317
77077,Houston,TX,Houston,Harris,6,999.5,1340.5,1887.5,2700,,1.329453894,1.199641898,1.10845839,1.036198783,,1544.430568
77077,Houston,TX,Houston,Harris,7,1005,1355,1935,2800,,1.3416867,1.204879833,1.102482624,1.033871603,,1584.261746
94501,Alameda,CA,San Francisco,Alameda,1,1950,2500,,,,,2.697916667,,,,926.6409266
94501,Alameda,CA,San Francisco,Alameda,2,1955,2391,,,,,2.75,,,,869.4545455
94501,Alameda,CA,San Francisco,Alameda,3,1900,2400,,,,,2.670615213,,,,898.6693361
94501,Alameda,CA,San Francisco,Alameda,4,1985,2492,,,,,2.671232877,,,,932.9025641
94501,Alameda,CA,San Francisco,Alameda,5,1950,2449,,,,,2.835464389,,,,863.7033177
94501,Alameda,CA,San Francisco,Alameda,6,1925,2469,,,,,2.842741881,,,,868.5276764
94501,Alameda,CA,San Francisco,Alameda,7,1995,2583,,,,,2.971428571,,,,869.2788462
30096,Duluth,GA,Atlanta,Gwinnett,1,1048.5,1249,1500,,,1.271750806,0.996240376,0.925925926,,,1232.722487
30096,Duluth,GA,Atlanta,Gwinnett,2,1070,1258,1500,,,1.289640592,0.992307692,0.93459296,,,1234.139081
30096,Duluth,GA,Atlanta,Gwinnett,3,1070.5,1255,1490,,,1.289640592,0.995780591,0.929224537,,,1231.293867
30096,Duluth,GA,Atlanta,Gwinnett,4,1094,1255,1465,,,1.268498943,0.985,0.925161656,,,1240.018463
30096,Duluth,GA,Atlanta,Gwinnett,5,1102,1273,1480.5,,,1.284722222,1.02173913,0.93038822,,,1231.65303
30096,Duluth,GA,Atlanta,Gwinnett,6,1090,1287.5,1497,,,1.287181407,1.042757417,0.930714625,,,1229.98669
30096,Duluth,GA,Atlanta,Gwinnett,7,1102,1305,1500,,,1.284119107,1.047244094,0.951933077,,,1226.681562
78704,Austin,TX,Austin,Travis,1,1477.5,1795,2999,,,2.1,1.711413281,1.849740933,,,1124.573436
78704,Austin,TX,Austin,Travis,2,1550,1811,2999,,,2.1484375,1.690811741,1.891351351,,,1126.058823
78704,Austin,TX,Austin,Travis,3,1551,1873,2949.5,,,2.145862553,1.753078419,1.891351351,,,1116.886517
78704,Austin,TX,Austin,Travis,4,1560,1889,2947.5,,,2.166433566,1.738219895,1.886750555,,,1123.010378
78704,Austin,TX,Austin,Travis,5,1575,1850,2949.5,,,2.218660398,1.738219895,1.933873986,,,1099.790663
78704,Austin,TX,Austin,Travis,6,1628,1850,3024,,,2.28549142,1.724747475,1.886750555,,,1129.231945
78704,Austin,TX,Austin,Travis,7,1645,1900,3022,,,2.309608541,1.775815839,1.892744479,,,1126.265336
98052,Redmond,WA,Seattle,King,1,1695,2050,2501,3100,,2.354796321,1.96744578,1.720808383,1.321585903,,1390.205233
98052,Redmond,WA,Seattle,King,2,1695,2000,2599,3175,,2.345092025,1.969560316,1.778656126,1.324058258,,1399.346874
98052,Redmond,WA,Seattle,King,3,1762,2113,2600,3175,,2.467741935,2.003816794,1.76035503,1.316306811,,1414.38178
98052,Redmond,WA,Seattle,King,4,1800,2235,2747,3495,,2.479614146,2.057891931,1.800867577,1.278488049,,1517.763995
98052,Redmond,WA,Seattle,King,5,1855,2260.5,2731.5,3395,,2.544871795,2.08183776,1.86884003,1.247401247,,1499.49913
98052,Redmond,WA,Seattle,King,6,1850,2225,2754,3467.5,,2.58,2.126919961,1.900826446,1.291973556,,1473.972463
98052,Redmond,WA,Seattle,King,7,1847,2195,2719.5,3400,,2.570153061,2.104,1.941611234,1.285714286,,1451.742621
77379,Tomball,TX,Houston,Harris,1,920,1135,1567.5,1812.5,,1.364106246,1.141829394,0.851984596,0.712848593,,1512.722709
77379,Tomball,TX,Houston,Harris,2,995,1245,1570.5,1800,,1.416256158,1.209161625,0.906122621,0.720354636,,1491.043478
77379,Tomball,TX,Houston,Harris,3,1004,1253,1595,1800,,1.499162479,1.207074016,0.883306076,0.72981238,,1494.96451
77379,Tomball,TX,Houston,Harris,4,1004,1261,1597.5,1875,,1.485418678,1.17107943,0.874720337,0.73993942,,1528.244322
77379,Tomball,TX,Houston,Harris,5,999,1192.5,1650,1837,,1.339393939,1.132848044,0.919117647,0.730164281,,1527.397133
77379,Tomball,TX,Houston,Harris,6,890,1114,1650,1872.5,,1.166101312,1.056285178,0.890868597,0.737617603,,1552.142418
77379,Tomball,TX,Houston,Harris,7,910,1200,1630,1895,,1.328571429,1.158885542,0.875113568,0.735294118,,1540.059803
75243,Dallas,TX,Dallas-Fort Worth,Dallas,1,840,1200,,,,1.162792874,1.174555695,,,,872.0307835
75243,Dallas,TX,Dallas-Fort Worth,Dallas,2,850,1250,,,,1.164383562,1.169888098,,,,899.2391304
75243,Dallas,TX,Dallas-Fort Worth,Dallas,3,840,1200,,,,1.167741935,1.170881549,,,,872.102922
75243,Dallas,TX,Dallas-Fort Worth,Dallas,4,832.5,1175,,,,1.221222971,1.146313364,,,,853.3594105
75243,Dallas,TX,Dallas-Fort Worth,Dallas,5,820,1200,,,,1.198830409,1.153813339,,,,862.014789
75243,Dallas,TX,Dallas-Fort Worth,Dallas,6,821,1195,,,,1.184210526,1.158138589,,,,862.5585203
75243,Dallas,TX,Dallas-Fort Worth,Dallas,7,800,1190,,,,1.161741444,1.136316337,,,,867.9324865
11221,New York,NY,New York,Kings,1,2099.5,2350,2675,3394.5,,,,,,,
11221,New York,NY,New York,Kings,2,2080,2350,2695,3399,,,,,,,
11221,New York,NY,New York,Kings,3,2100,2370,2800,3399,,,,,,,
11221,New York,NY,New York,Kings,4,2152,2400,2800,3475,,,,,,,
11221,New York,NY,New York,Kings,5,2200,2400,2800,3499.5,,,,,,,
11221,New York,NY,New York,Kings,6,2200,2495,2800,3500,,,,,,,
11221,New York,NY,New York,Kings,7,2180,2499,2795,3400,,,,,,,
11229,New York,NY,New York,Kings,1,1600,2000,2400,,,2.133333333,2.105263158,2.027549342,,,961.2316636
11229,New York,NY,New York,Kings,2,1650,1962.5,2400,,,2.216517857,2.125,2.040816327,,,947.980096
11229,New York,NY,New York,Kings,3,1634,2000,2400,,,2.266666667,2.125,1.919230769,,,970.8532752
11229,New York,NY,New York,Kings,4,1650,2000,2500,,,2.395833333,2.214285714,2,,,947.3071529
11229,New York,NY,New York,Kings,5,1650,2000,2400,,,2.538461538,2.235294118,1.876675603,,,941.197995
11229,New York,NY,New York,Kings,6,1675,2000,2362.5,,,2.326388889,2.125,2,,,947.4754902
11229,New York,NY,New York,Kings,7,1650,2095,2400,,,2.3125,2.133333333,1.933333333,,,978.9746913
60619,Chicago,IL,Chicago,Cook,1,750,950,1150,1250,,1.07826087,1.03125,1.029787928,,,911.1704739
60619,Chicago,IL,Chicago,Cook,2,750,1000,1150,1250,,1.104545455,1.055555556,1.068256159,,,900.9671969
60619,Chicago,IL,Chicago,Cook,3,750,1000,1200,1250,,1.109090909,1.051315789,1.043560606,,,925.7759168
60619,Chicago,IL,Chicago,Cook,4,750,1000,1200,1250,,1.071428571,1.052631579,1,,,950
60619,Chicago,IL,Chicago,Cook,5,750,1000,1200,1250,,1.109090909,1.052631579,1.009787928,,,938.1992814
60619,Chicago,IL,Chicago,Cook,6,750,1000,1200,1300,,1.07826087,1.036363636,1,,,953.4922656
60619,Chicago,IL,Chicago,Cook,7,750,950,1150,1300,,1.085714286,1.031727395,1,,,920.5251124
90034,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1,2075,2650,,,,3.008396947,2.670366633,,,,841.0546012
90034,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2,1987.5,2595,,,,3.049477696,2.628947368,,,,819.4190209
90034,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3,2095,2705,,,,3.066235938,2.666666667,,,,848.8115698
90034,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4,2100,2765,,,,3.081818182,2.659384384,,,,860.5651196
90034,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5,2095,2700,,,,3.071428571,2.704549355,,,,840.2054556
90034,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6,2100,2650,,,,3.190892857,2.675,,,,824.388606
90034,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7,2157.5,2795,,,,3.278571429,2.76312709,,,,834.7980443
94110,San Francisco,CA,San Francisco,San Francisco,1,3200,4000,5375,,,4.634147465,4.143233083,,,,827.9778913
94110,San Francisco,CA,San Francisco,San Francisco,2,3250,4200,5347.5,,,5.274261603,4.102692308,,,,819.9590044
94110,San Francisco,CA,San Francisco,San Francisco,3,3250,4247.5,5200,,,5.198358413,4.194558824,,,,818.9093808
94110,San Francisco,CA,San Francisco,San Francisco,4,3490,4195,5325,,,5.697305864,4.294558824,,,,794.6938434
